Course Code,Course Name,Description,Prerequisites
BEHT 451.,  Behavioral Health: Asian and Pacific Islander.  3 Credits.,"This course is designed to promote student awareness and knowledge for effectively working with Asian and Pacific Islander children and adolescents. Topics include immigration and acculturation, identity development, stereotyping and discrimination, family socialization, and culturally-responsive behavioral health promotion, prevention, and limited intervention.Requisites:Prereq:BEHT 350,BEHT 351.",None
BEHT 452.,  Supporting Behavioral Health of Latinx Youth.  3 Credits.,"The purpose of this course is to examine factors that influence the well-being of the U.S. Latinx population within a cultural context with an emphasis on youth. This includes focusing on the socio-political context Latinx youth face and how that affects their behavioral health.Requisites:Prereq:BEHT 350,BEHT 351.",None
BEHT 453.,  Supporting Behavioral Health of Black Youth.  3 Credits.,"This course is designed to provide knowledge and skills to behavioral health professionals working to improve the social-emotional and behavioral health of Black youth, with a focus on the K-12 school context.Requisites:Prereq:BEHT 350,BEHT 351.",None
BEHT 454.,  Supporting Neurodiverse and Disabled Youth.  3 Credits.,"This course is designed to provide knowledge and skills to students working to improve the behavioral health of neurodivergent youth and those with disabilities, with a special focus on the needs of autism spectrum disorders (ASD) and attention deficit hyperactivity disorder (ADHD) youth.Requisites:Prereq:BEHT 350andBEHT 351.",None
BEHT 455.,  Improving Behavioral Health of LGBTQ Youth.  3 Credits.,"This course is designed to provide knowledge and skills to students working to improve the behavioral health of LGBTQ youth.Topics include: understanding of LGBTQ identities and history; risk and protective factors; knowledge of prevention and selecting evidence-based practices; and demonstration of intervention skills.Requisites:Prereq:BEHT 350,BEHT 351.",None
BEHT 471.,  Child and Youth Supports and Interventions I.  4 Credits.,"This course is the first in a two-course series designed to teach selected best practices in promotion, prevention, and intervention for common presenting behavioral health problems among children and adolescents, with major emphasis on the application of learned information.  Sequence withBEHT 472.Requisites:Prereq:BEHT 411.",None
BEHT 472.,  Child and Youth Supports and Interventions II.  4 Credits.,"This course is the second in a two-course series (Child & Youth Intervention I & II) designed to teach selected best practices in promotion, prevention, and intervention for common presenting behavioral problems among children and adolescents, with major emphasis on the application of learned information. Sequence withBEHT 471.Requisites:Prereq:BEHT 471.",None
BEHT 473.,  Parent and Family Supports and Interventions.  4 Credits.,"This course is designed to introduce students to evidence-based approaches to parent training and behavioral support for families. Topics include a review of evidence-based parenting programs, parenting skill training, sociocultural considerations, and family-school partnerships.Requisites:Prereq:BEHT 411.",None
BEHT 474.,  Community Interventions to Support Youth and Families.  4 Credits.,"This course provides students with foundational knowledge of how to intervene at the community level to support the development of children, adolescents, and families. Students will learn about empirically supported models and emerging interventions that address community-level social issues.Requisites:Prereq:BEHT 411.",None
BEHT 481.,  Supervised Practicum I in Child Behavioral Health.  4 Credits.,"Supervised Practicum I is the first course in a two-part practicum series. The supervised practicum course series provides students the opportunity to observe and gain 90 hours of supervised experience in a behavioral health setting, providing promotion, prevention, and limited intervention services for youth.Requisites:Prereq:BEHT 412.",None
BEHT 482.,  Supervised Practicum II in Child Behavioral Health.  4 Credits.,"Supervised Practicum II is the second course in a two-part practicum series. The supervised practicum course series provides students the opportunity to observe and gain 90 hours of supervised experience in a behavioral health setting, providing promotion, prevention, and limited intervention services for youth.Requisites:Prereq:BEHT 481.",None
BEHT 487.,  Integrated Practice I in Child Behavioral Health.  8 Credits.,Integrated Practice I is the first course in a three-part integrated practice series. Integrated Practice I in Child Behavioral Health provides students the opportunity to assume the role of a child behavioral health specialist under the supervision of a licensed mental health professional.Requisites:Prereq:BEHT 482.,None
BEHT 488.,  Integrated Practice II in Child Behavioral Health.  8 Credits.,Integrated Practice II is the second course in a three-part integrated practice series. Integrated Practice II in Child Behavioral Health provides students the opportunity to assume the role of a child behavioral health specialist under the supervision of a licensed mental health professional.Requisites:Prereq:BEHT 487.,None
BEHT 489.,  Integrated Practice III in Child Behavioral Health.  8 Credits.,Integrated Practice III is the final course in a three-part integrated practice series. Integrated Practice III in Child Behavioral Health provides students the opportunity to assume the role of a child behavioral health specialist under the supervision of a licensed mental health professional.Requisites:Prereq:BEHT 488.,None
BEHT 503.,  Thesis.  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 507.,  Seminar: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BEHT 508.,  Workshop: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BEHT 510.,  Experimental Course.  1-5 Credits.,Repeatable.Repeatable 99 times,None
BEHT 601.,  Research: [Topic].  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 603.,  Dissertation.  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 604.,  Internship: [Topic].  1-9 Credits.,Repeatable.Repeatable 99 times,None
BEHT 605.,  Reading and Conference: [Topic].  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 606.,  Practicum: [Topic].  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 607.,  Seminar: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BEHT 608.,  Workshop: [Topic].  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 609.,  Terminal Project.  1-16 Credits.,Repeatable.Repeatable 99 times,None
BEHT 610.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BEHT 621.,  Teaching Self-Regulation in Childhood and Adolescence.  4 Credits.,"In this course, students will acquire foundational knowledge in self-regulation, with a focus on the behavioral, cognitive, and emotional domains. Students will also learn how to select and install evidence-based self-regulation strategies, curricula, and programs.",None
BEHT 622.,  Trauma-Informed Supports for Children and Adolescents.  4 Credits.,"In this course, students will learn how to recognize and respond to trauma in children and adolescents. Students will develop skills for engaging in critical conversations with children and adolescents, caregivers, and service professionals centered on meeting children and adolescents’ behavioral health needs.",None
BEHT 623.,  Developing and Maintaining Healthy Relationships.  4 Credits.,"In this course, students will develop an understanding of the central role that relationships can have on the well-being of self, children, adolescents, and adults. Students will gain self-awareness into their own relationship styles, identify keys for successful relationships, and how to avoid destructive relationships.",None
BIOE 196.,  Field Studies: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 198.,  Laboratory Projects: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 199.,  Special Studies: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 251.,  Fundamentals of Bioengineering I.  4 Credits.,"This course introduces students to foundational principles in bioengineering. Topics include units, dimensional analysis, energy balances, conservation of mass, energy, and momentum, and introductory biomechanics.Requisites:Prereq:MATH 247orMATH 252. Recommend co-req:PHYS 201orPHYS 251.",None
BIOE 252.,  Fundamentals of Bioengineering II.  4 Credits.,"This course introduces students to foundational principles in bioengineering. Topics include linear circuits, Fourier transforms, fluid pressure, the Bernoulli Equation, conservation principles in fluid control volumes, and laminar fluid flow.Requisites:Prereq:MATH 247orMATH 252; recommend co-req:PHYS 202orPHYS 252.",None
BIOE 253.,  Fundamentals of Bioengineering III.  4 Credits.,"This course introduces students to foundational principles in bioengineering. Students will learn basic concepts and experimental approaches across a variety of bioengineering topics and applications, including mass and energy balances, biomass conversion, fluid flow, spectrophotometry, and diffusion.Requisites:Prereq:MATH 247orMATH 252;PHYS 202orPHYS 252recommended.",None
BIOE 299.,  Special Studies: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 399.,  Special Studies: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 401.,  Research: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 402.,  Supervised College Teaching.  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 403.,  Thesis.  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 404.,  Internship: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 405.,  Reading and Conference: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 406.,  Field Studies: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 407.,  Seminar: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 408.,  Laboratory Projects: [Topic].  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 409.,  Terminal Project.  1-12 Credits.,Repeatable.Repeatable 99 times,None
BIOE 410.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 410L.,  Experimental Course: [Topic].  4 Credits.,Repeatable.Repeatable 99 times,None
BIOE 510.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 510L.,  Experimental Course: [Topic].  4 Credits.,Repeatable.Repeatable 99 times,None
BIOE 601.,  Research: (Topic).  1-16 Credits.,Repeatable.Repeatable 99 times,None
BIOE 603.,  Dissertation.  1-16 Credits.,Repeatable.Repeatable 99 times,None
BIOE 607.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 610.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
BIOE 610L.,  Experimental Course: [Topic].  4 Credits.,Repeatable.Repeatable 99 times,None
BI 121.,  Introduction to Human Physiology.  4 Credits.,"Study of body functions with emphasis on organs and systems. Cell function, genetics, nutrition, exercise; function of the gut, heart, vessels, glands, lungs, nerves, and muscles with practical applications. Lecture, laboratories.Additional Information:Science Area",None
BI 123.,  Biology of Cancer.  4 Credits.,"Comparison of cancer cells with normal cells; causes of cancer, including viral and environmental factors; biological basis of therapy. Lectures, laboratories.Additional Information:Science Area",None
BI 125.,  Biology of Immortality.  4 Credits.,"Is immortality possible? Aging increases the risk of maladies such as cancer, heart disease, and memory loss, and inevitably leads to death. However, some organisms escape aging altogether - that is, are theoretically immortal. In this course, we will examine the interesting biology that underlies aging, the evolutionary explanations for why different species age at different rates, and the approaches that have been shown to extend lifespan. Throughout, we will consider the ethical implications of experimenting on living things and of manipulating lifespan.Additional Information:Science Area",None
BI 130.,  Introduction to Ecology.  4 Credits.,"The concept of an ecosystem; organismal energetics; biogeochemical cycles; succession; population growth; species interactions, species diversity; implications for human ecosystems. Lectures, discussions.Additional Information:Science Area",None
BI 132.,  Introduction to Animal Behavior.  4 Credits.,"Animal behavior, its evolutionary origins, and its neural mechanisms. Readings and films illustrate the adaptive nature of orientation, navigation, communication, and social behavior. Lectures, discussions.Additional Information:Science Area",None
BI 140.,"  Science, Policy, and Biology.  4 Credits.","Explores the biology behind important topical issues such as stem cells, cloning, and genetically modified organisms. How policy decisions affect research in these areas. Lectures, discussions.Equivalent to:BI 140M, CH 140MAdditional Information:Science Area",None
BI 150.,  Ocean Planet.  4 Credits.,"This course is designed to give students an appreciation for the global ocean, the diversity of marine life, methods and techniques for studying the sea, and their own opportunities to contribute to sustainable and healthy marine ecosystems. Credits will be deducted for regression ifBI 357is taken first. Students cannot receive credit for bothBI 150andERTH 307.Equivalent to:ERTH 307Additional Information:Science Area",None
BI 170.,  Happiness: a Neuroscience and Psychology Perspective.  4 Credits.,Examination of studies in neuroscience and positive psychology that explore the mental and behavioral actions leading to the self-reporting of a well-lived and fulfilling life. Exploration of the interaction of multiple psychological and neural circuit variables in development of a positive mental state.Additional Information:Science Area,None
